case_no,case_alias,case_key,court,decided,title,doc_letec,doc_crawl,vec_chunks,vec_ctx,vec_dead,cited_code,cited_textbook,not_found,overlap,note
91도2221,,91do2221,대법원,1992.06.09,"국가보안법위반,집회및시위에관한법률위반,업무방해,노동조합법위반,노동쟁의조정법위반",1,0,5,0,0,0,1,0,0,
91도2323,,91do2323,대법원,1991.12.24,노동쟁의조정법위반,1,0,3,0,0,0,0,0,0,
91도2323706,,91do2323706,,,,0,0,0,0,0,0,0,1,0,
91도3044,,91do3044,대법원,1992.04.10,업무방해·출판물에의한명예훼손·노동조합법위반,1,0,4,0,0,0,0,0,0,
91도326,,91do326,대법원,1991.11.08,"노동쟁의조정법위반,폭력행위등처벌에관한법률위반,업무방해,건조물침입",1,0,5,0,0,0,0,0,0,
91도326701,,91do326701,,,,0,0,0,0,0,0,0,1,0,
91도600,,91do600,대법원,1991.10.22,"노동쟁의조정법위반,업무방해,폭행",1,0,3,0,0,0,0,0,0,
91도753,,91do753,대법원,1991.06.11,"업무방해,집회및시위에관한법률위반,폭력행위등처벌에관한법률위반",1,0,4,0,0,0,0,0,0,
92나27668,,92na27668,,,,0,0,0,0,0,0,0,1,0,
92나50580,,92na50580,,,,0,0,0,0,0,0,0,1,0,
92누11046,,92nu11046,대법원,1992.11.24,유족보상일시금및장의비부지급처분취소,1,0,3,0,0,0,1,0,0,
92누11046895,,92nu11046895,,,,0,0,0,0,0,0,0,1,0,
92누11107,,92nu11107,대법원,1992.10.09,유족보상및장의비부지급처분취소,1,0,3,0,0,0,1,0,0,
92누11114,,92nu11114,대법원,1992.11.13,부당노동행위및부당해고구제재심판정취소,1,0,3,0,0,0,2,0,0,
92누11121,,92nu11121,대법원,1993.02.23,부당노동행위구제재심판정취소,1,0,4,0,0,0,1,0,0,
92누12452,,92nu12452,대법원,1993.05.25,부당노동행위구제재심판정취소,1,0,4,0,0,0,0,0,0,
92누13035,,92nu13035,대법원,1993.01.15,부당노동행위구제재심판정취소,1,0,4,0,0,0,0,0,0,
92누13189,,92nu13189,대법원,1992.12.22,부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
92누13189684,,92nu13189684,,,,0,0,0,0,0,0,0,1,0,
92누13196,,92nu13196,대법원,1993.04.27,부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
92누14502,,92nu14502,대법원,1994.02.22,최초요양불승인처분취소,1,0,3,0,0,0,0,0,0,
92누15390,,92nu15390,대법원,1992.12.24.,,0,0,0,0,0,0,1,1,0,
92누15765,,92nu15765,대법원,1993.04.09,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
92누15765663,,92nu15765663,,,,0,0,0,0,0,0,0,1,0,
92누16096,,92nu16096,대법원,1993.02.23,해임처분취소,1,0,3,0,0,0,0,0,0,
92누16102,,92nu16102,대법원,1993.06.22,산재보험금지급결정취소,1,0,3,0,0,0,0,0,0,
92누16508,,92nu16508,대법원,1993.07.16,부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
92누16942,,92nu16942,대법원,1993.07.27,의원면직처분취소,1,0,3,0,0,0,0,0,0,
92누17181,,92nu17181,대법원,1993.04.13,요양불승인처분취소,1,0,3,0,0,0,0,0,0,
92누17471,,92nu17471,,,,0,0,0,0,0,0,0,1,0,
92누18825,,92nu18825,대법원,1993.09.14,부당배치전환구제재심판정처분취소,1,0,3,0,0,0,0,0,0,
92누3076,,92nu3076,대법원,1993.01.26,부당해고구제재심판정취소,1,0,3,0,0,0,2,0,0,
92누404,,92nu404,대법원,1992.04.10,부당해고구제재심판정취소,1,1,3,0,0,0,0,0,1,
92누404301,,92nu404301,,,,0,0,0,0,0,0,0,1,0,
92누4253,,92nu4253,대법원,1992.06.23,부당노동행위구제재심판정등취소,1,0,4,0,0,0,0,0,0,
92누6082,,92nu6082,대법원,1992.11.13,부당노동행위구제재심판정취소,1,0,4,0,0,0,1,0,0,
92누6099,,92nu6099,대법원,1992.07.28,부당해고구제재심판정취소,1,0,3,0,0,0,2,0,0,
92누7122,,92nu7122,대법원,1993.02.23,노동조합설립신고서반려처분취소,1,0,3,0,0,0,0,0,0,
92누7733,,92nu7733,대법원,1992.09.01,부당해고및부당노동행위구제재심판정취소,1,0,4,0,0,0,0,0,0,
92누7733665,,92nu7733665,,,,0,0,0,0,0,0,0,1,0,
92누7733666,,92nu7733666,,,,0,0,0,0,0,0,0,1,0,
92누8200,,92nu8200,대법원,1993.01.26,부당해고구제재심판정취소,1,0,5,0,0,0,3,0,0,
92누8699,,92nu8699,대법원,1993.05.25,"해임,파면처분취소",1,0,3,0,0,0,0,0,0,
92누9766,,92nu9766,대법원,1992.11.24,부당노동행위구제재심판정취소,1,0,3,0,0,0,0,0,0,
92다10968,,92da10968,대법원,1992.06.26,구상금,1,0,3,0,0,0,0,0,0,
92다11463,,92da11463,,,,0,0,0,0,0,0,0,1,0,
92다11466,,92da11466,,,,0,0,0,0,0,0,0,1,0,
92다11466180,,92da11466180,,,,0,0,0,0,0,0,0,1,0,
92다11695,,92da11695,대법원,1993.01.26,해고무효확인등,1,0,4,0,0,0,1,0,0,
92다11695350,,92da11695350,,,,0,0,0,0,0,0,0,1,0,
92다116959,,92da116959,,,,0,0,0,0,0,0,0,1,0,
92다14007,,92da14007,대법원,1992.07.28,임금등,1,0,3,0,0,0,0,0,0,
92다14434,,92da14434,대법원,1992.07.14,해고무효확인,1,0,3,0,0,0,1,0,0,
92다14779,,92da14779,대법원,1992.12.22,해고무효확인등,1,0,3,0,0,0,1,0,0,
92다14779462,,92da14779462,,,,0,0,0,0,0,0,0,1,0,
92다14786,,92da14786,대법원,1992.07.28,해고무효확인등,1,0,4,0,0,0,1,0,0,
92다15086,,92da15086,,,,0,0,0,0,0,0,0,1,0,
92다15710,,92da15710,,,,0,0,0,0,0,0,0,1,0,
92다16690,,92da16690,,,,0,0,0,0,0,0,0,1,0,
92다16690330,,92da16690330,,,,0,0,0,0,0,0,0,1,0,
92다16973,,92da16973,대법원,1992.08.14,해고무효확인등,1,0,3,0,0,0,1,0,0,
92다1728,,92da1728,대법원,1992.04.14,해고무효확인등,1,0,3,0,0,0,1,0,0,
92다18542,,92da18542,대법원,1992.09.25,해고무효확인등,1,0,5,0,0,0,1,0,0,
92다19316,,92da19316,대법원,1993.06.11,퇴직금,1,0,3,0,0,0,0,0,0,
92다19859,,92da19859,,,,0,0,0,0,0,0,0,1,0,
92다19859769,,92da19859769,,,,0,0,0,0,0,0,0,1,0,
92다19910,,92da19910,대법원,1992.08.18,해고무효확인,1,0,3,0,0,0,0,0,0,
92다1995,,92da1995,대법원,1992.08.14,임금,1,0,3,0,0,0,1,0,0,
92다199567,,92da199567,,,,0,0,0,0,0,0,0,1,0,
92다20309,,92da20309,대법원,1994.04.12,퇴직금,1,0,4,0,0,0,1,0,0,
92다20309187,,92da20309187,,,,0,0,0,0,0,0,0,1,0,
92다20316,,92da20316,대법원,1993.05.27,손해배상(산),1,0,4,0,0,0,0,0,0,
92다20712,,92da20712,대법원,1993.05.11,해고무효확인등,1,0,3,0,0,0,0,0,0,
92다21979,,92da21979,,,,0,0,0,0,0,0,0,1,0,
92다22100,,92da22100,,,,0,0,0,0,0,0,0,1,0,
92다22206,,92da22206,,,,0,0,0,0,0,0,0,1,0,
92다22770,,92da22770,대법원,1993.03.09,임금등,1,0,3,0,0,0,1,0,0,
92다2295,,92da2295,대법원,1992.05.22,퇴직금,1,0,3,0,0,0,1,0,0,
92다23360,,92da23360,대법원,1992.12.08,구상금,1,0,4,0,0,0,1,0,0,
92다23360913,,92da23360913,,,,0,0,0,0,0,0,0,1,0,
92다23933,,92da23933,,,,0,0,0,0,0,0,0,1,0,
92다24509,,92da24509,대법원,1993.05.27,임금,1,1,3,0,0,0,0,0,1,
92다24592,,92da24592,대법원,1992.11.24,임금,1,0,3,0,0,0,0,0,0,
92다26260,,92da26260,대법원,1992.09.01,해고무효확인,1,0,3,0,0,0,0,0,0,
92다27089,,92da27089,대법원,1993.05.11,해고무효확인등,1,0,3,0,0,0,0,0,0,
92다27102,,92da27102,대법원,1993.02.09,해고무효확인등,1,0,4,0,0,0,0,0,0,
92다27102691,,92da27102691,,,,0,0,0,0,0,0,0,1,0,
92다27102693,,92da27102693,,,,0,0,0,0,0,0,0,1,0,
92다28228,,92da28228,,2023.02.05,회사의 이사 등 임원이 근로기준법상의 근로자인지 여부,0,1,0,5,0,0,0,0,0,
92다28556,1992다28556,92da28556,대법원,1994.06.24,퇴직금,1,0,7,0,0,0,1,1,0,표기병합
92다29970,,92da29970,,,,0,0,0,0,0,0,0,1,0,
92다30801,,92da30801,대법원,1994.07.29,손해배상(기),1,0,3,0,0,0,0,0,0,
92다31057,,92da31057,대법원,1993.10.26,퇴직금,1,0,3,0,0,0,0,0,0,
92다31125,,92da31125,대법원,1993.05.25,임금등,1,0,3,0,0,0,1,0,0,
92다3230,,92da3230,,,,0,0,0,0,0,0,0,1,0,
92다3230360,,92da3230360,,,,0,0,0,0,0,0,0,1,0,
92다33398,,92da33398,대법원,1993.05.27,임금등,1,0,3,0,0,0,0,0,0,
92다34339,,92da34339,,,,0,0,0,0,0,0,0,1,0,
92다34858,,92da34858,대법원,1993.12.28,해고무효확인,1,0,3,0,0,0,2,0,0,
92다34858463,,92da34858463,,,,0,0,0,0,0,0,0,1,0,
92다34926,,92da34926,대법원,1993.08.24,면직무효확인등,1,0,4,0,0,0,0,0,0,
92다34933,,92da34933,,,,0,0,0,0,0,0,0,1,0,
92다34940,,92da34940,대법원,1993.04.23,해고무효확인,1,0,3,0,0,0,0,0,0,
92다34940303,,92da34940303,,,,0,0,0,0,0,0,0,1,0,
92다3670,,92da3670,대법원,1992.05.26,해고무효,1,0,4,0,0,0,0,0,0,
92다36861,,92da36861,,,,0,0,0,0,0,0,0,1,0,
92다37161,,92da37161,대법원,1993.04.27,퇴직금,1,0,3,0,0,0,0,0,0,
92다37673,,92da37673,대법원,1993.01.15,퇴직금,1,0,3,0,0,0,0,0,0,
92다39860,,92da39860,대법원,1992.12.08,임금,1,0,3,0,0,0,2,0,0,
92다40297,,92da40297,,,,0,0,0,0,0,0,0,1,0,
92다41986,,92da41986,대법원,1993.01.15,퇴직금,1,0,3,0,0,0,0,0,0,
92다41986494,,92da41986494,,,,0,0,0,0,0,0,0,1,0,
92다42354,,92da42354,대법원,1993.06.08,건물명도,1,0,3,0,0,0,0,0,0,
92다42897,,92da42897,대법원,1993.09.10,손해배상(기),1,0,3,0,0,0,1,0,0,
92다42897131,,92da42897131,,,,0,0,0,0,0,0,0,1,0,
92다43586477,,92da43586477,,,,0,0,0,0,0,0,0,1,0,
92다44695,,92da44695,대법원,1994.01.11,해고무효확인,1,0,3,0,0,0,1,0,0,
92다45230,,92da45230,대법원,1994.01.28,해고무효확인,1,0,3,0,0,0,0,0,0,
92다45490,,92da45490,대법원,1993.09.14,퇴직금,1,0,3,0,0,0,0,0,0,
92다45636,,92da45636,대법원,1993.02.09,해고무효확인등,1,0,3,0,0,0,0,0,0,
92다45735,,92da45735,대법원,1993.07.13,해고무효확인등,1,0,5,0,0,0,0,0,0,
92다46462,,92da46462,대법원,1993.07.27,임금,1,0,3,0,0,0,0,0,0,
92다48208,,92da48208,대법원,1993.04.13,해고무효확인등,1,0,3,0,0,0,0,0,0,
92다48697,,92da48697,대법원,1993.04.27,해고무효확인,1,0,3,0,0,0,0,0,0,
92다49171,,92da49171,대법원,1993.04.13,해고무효확인,1,0,3,0,0,0,1,0,0,
92다49294,,92da49294,대법원,1993.05.11,퇴직금규정개정무효확인,1,0,3,0,0,0,0,0,0,
92다49935,,92da49935,대법원,1993.10.22,해고무효확인등,1,0,4,0,0,0,0,0,0,
92다50263,,92da50263,대법원,1993.07.13,해고무효확인등,1,0,7,0,0,0,1,0,0,
92다50416,,92da50416,,,,0,0,0,0,0,0,0,1,0,
92다5134116,,92da5134116,,,,0,0,0,0,0,0,0,1,0,
92다52115,,92da52115,대법원,1993.03.23,퇴직금,1,0,3,0,0,0,0,0,0,
92다54210,,92da54210,대법원,1993.10.26,해고무효확인,1,0,3,0,0,0,1,0,0,
92다54210428,,92da54210428,,,,0,0,0,0,0,0,0,1,0,
92다7061,,92da7061,,,,0,0,0,0,0,0,0,1,0,
92다7306,,92da7306,대법원,1992.05.22,임금,1,0,4,0,0,0,0,0,0,
92다7542,,92da7542,대법원,1992.06.23,해고무효확인등,1,0,3,0,0,0,1,0,0,
92다893,,92da893,대법원,1994.02.08,손해배상(기),1,0,3,0,0,0,2,0,0,
92도2089,,92do2089,대법원,1993.07.13,근로기준법위반,1,0,3,0,0,0,1,0,0,
92도2247,,92do2247,대법원,1993.12.21,"업무방해,노동조합법위반",1,0,3,0,0,0,0,0,0,
92도2247689,,92do2247689,,,,0,0,0,0,0,0,0,1,0,
92도2341,,92do2341,대법원,1992.12.24,근로기준법위반,1,0,3,0,0,0,0,0,0,
92라2285,,92ra2285,,,,0,0,0,0,0,0,0,1,0,
92라34858,,92ra34858,,,,0,0,0,0,0,0,0,1,0,
92헌바41,,92heonba41,,,,0,0,0,0,0,0,0,1,0,
93나326,,93na326,,,,0,0,0,0,0,0,0,1,0,
93누10699,,93nu10699,대법원,1994.02.08,부당노동행위구제재심판정취소,1,0,3,0,0,0,0,0,0,
93누16185,,93nu16185,대법원,1994.04.29,부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
93누16680,,93nu16680,대법원,1994.04.29,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
93누1671,,93nu1671,대법원,1993.11.09,휴업지불예외승인재심판정취소,1,0,3,0,0,0,0,0,0,
93누20115,,93nu20115,대법원,1994.06.14,부당노동행위구제재심판정취소등,1,0,4,0,0,0,0,0,0,
93누21231,,93nu21231,대법원,1994.10.25,건설업면허취소처분취소,1,0,4,0,0,0,0,0,0,
93누21927,,93nu21927,대법원,1994.11.08,장해등급결정처분취소,1,0,3,0,0,0,0,0,0,
93누22463,,93nu22463,대법원,1994.06.28,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
93누23275,,93nu23275,대법원,1994.12.13,부당해고구제재심판정취소,1,0,3,0,0,0,2,0,0,
93누3837,,93nu3837,대법원,1993.09.28,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
93누4199,,93nu4199,대법원,1993.09.24,부당해고구제재심판정취소,1,0,3,0,0,0,1,0,0,
93누5796,,93nu5796,대법원,1993.12.21,중재재정취소,1,1,3,0,0,0,0,0,1,
93누5796270,,93nu5796270,,,,0,0,0,0,0,0,0,1,0,
93누8993,,93nu8993,대법원,1994.08.26,단체협약취소변경명령,1,0,3,0,0,0,0,0,0,
93다11463,,93da11463,대법원,1993.12.21,임금지급등,1,1,4,0,0,0,0,0,1,
93다11654,,93da11654,,,,0,0,0,0,0,0,0,1,0,
93다13544,,93da13544,대법원,1993.12.28,파면처분무효확인등,1,0,3,0,0,0,0,0,0,
93다13544590,,93da13544590,,,,0,0,0,0,0,0,0,1,0,
93다14493,,93da14493,대법원,1994.05.24,퇴직금,1,0,3,0,0,0,0,0,0,
93다1503,,93da1503,대법원,1993.05.11,해고무효확인,1,0,3,0,0,0,0,0,0,
93다1589,,93da1589,대법원,1994.03.08,퇴직금,1,0,3,0,0,0,1,0,0,
93다1589391,,93da1589391,,,,0,0,0,0,0,0,0,1,0,
93다17843,,93da17843,대법원,1994.01.11,근로자지위확인,1,1,3,0,0,0,0,0,1,
93다17898,,93da17898,대법원,1993.08.24,퇴직금,1,0,3,0,0,0,2,0,0,
93다18365,,93da18365,대법원,1993.10.12,퇴직금,1,0,3,0,0,0,1,0,0,
93다1893,,93da1893,대법원,1993.05.14,퇴직금,1,0,3,0,0,0,1,0,0,
93다1893147,,93da1893147,,,,0,0,0,0,0,0,0,1,0,
93다18938,,93da18938,,2023.02.05,영업의 전부 또는 일부양도가 이루어진 경우에는 원칙적으로 해당 근로자들의 근로관계가 양수하는 기업에 승계된다,0,1,0,7,0,0,0,0,0,
93다1957,,93da1957,,,,0,0,0,0,0,0,0,1,0,
93다21606,,93da21606,대법원,1994.05.10,급여청구,1,0,3,0,0,0,0,0,0,
93다21736,,93da21736,대법원,1993.09.24,해고무효확인등,1,0,3,0,0,0,2,0,0,
93다21736479,,93da21736479,,,,0,0,0,0,0,0,0,1,0,
93다21750,,93da21750,대법원,1994.05.10,제명처분무효확인,1,0,3,0,0,0,0,0,0,
93다22524,,93da22524,대법원,1993.09.28,면직무효확인,1,0,3,0,0,0,0,0,0,
93다23107,,93da23107,대법원,1993.11.09,보험금,1,0,3,0,0,0,1,0,0,
93다23152,,93da23152,대법원,1994.12.22,해고무효확인등,1,0,3,0,0,0,0,0,0,
93다24735,,93da24735,대법원,1993.12.10,손해배상(기),1,0,3,0,0,0,0,0,0,
93다25264,,93da25264,,,,0,0,0,0,0,0,0,1,0,
93다25851,,93da25851,대법원,1993.11.09,보험금지급,1,0,3,0,0,0,1,0,0,
93다26151,,93da26151,대법원,1994.06.14,해고무효확인등,1,0,3,0,0,0,0,0,0,
93다26168,,93da26168,대법원,1995.07.11,퇴직금,1,1,10,0,0,0,0,0,1,
93다2629,,93da2629,대법원,1993.10.26,건물퇴거,1,0,3,0,0,0,0,0,0,
93다26496,,93da26496,대법원,1994.09.30,해고무효확인등,1,0,5,0,0,0,0,0,0,
93다28584,,93da28584,,,,0,0,0,0,0,0,0,1,0,
93다28737,,93da28737,대법원,1993.10.12,퇴직금등,1,0,3,0,0,0,0,0,0,
93다29167,,93da29167,대법원,1994.06.14,해고무효확인등,1,0,4,0,0,0,0,0,0,
93다30181,,93da30181,대법원,1994.05.10,손해배상(기),1,0,3,0,0,0,0,0,0,
93다30938,,93da30938,대법원,1994.01.11,배당이의,1,0,3,0,0,0,1,0,0,
93다30938239,,93da30938239,,,,0,0,0,0,0,0,0,1,0,
93다319,,93da319,,,,0,0,0,0,0,0,0,1,0,
93다32002,,93da32002,대법원,1994.05.13,해고무효확인등,1,0,3,0,0,0,1,0,0,
93다32408,,93da32408,대법원,1994.03.08,퇴직금등,1,0,3,0,0,0,0,0,0,
93다32514,,93da32514,대법원,1994.05.24,임금등,1,0,6,0,0,0,0,0,0,
93다32828,,93da32828,대법원,1994.03.25,손해배상(기),1,0,4,0,0,0,0,0,0,
93다33173,,93da33173,대법원,1994.06.28,임금,1,0,3,0,0,0,1,0,0,
93다3363,,93da3363,대법원,1993.9.28.,,0,0,0,0,0,0,1,1,0,
93다34091,,93da34091,대법원,1993.12.21,손해배상(산),1,0,3,0,0,0,0,0,0,
93다35384,,93da35384,대법원,1993.11.09,해고무효확인등,1,0,3,0,0,0,1,0,0,
93다3592,,93da3592,대법원,1994.11.18,구상금,1,0,4,0,0,0,0,0,0,
93다37915,,93da37915,대법원,1993.11.09,해고무효확인등,1,0,3,0,0,0,2,0,0,
93다37915476,,93da37915476,,,,0,0,0,0,0,0,0,1,0,
93다38529,,93da38529,대법원,1993.12.28,퇴직금등,1,0,3,0,0,0,0,0,0,
93다38826,,93da38826,대법원,1994.05.24,구상금등,1,0,4,0,0,0,0,0,0,
93다39492,,93da39492,,,,0,0,0,0,0,0,0,1,0,
93다43866,,93da43866,대법원,1993.12.21,해고무효확인등,1,0,3,0,0,0,1,0,0,
93다46254,,93da46254,대법원,1995.01.20,임금,1,0,4,0,0,0,0,0,0,
93다4649,,93da4649,대법원,1994.05.24,퇴직금등,1,0,3,0,0,0,0,0,0,
93다46841,,93da46841,대법원,1994.05.24,퇴직금,1,0,3,0,0,0,0,0,0,
