doc_id,source,case_no,case_src,doctype,category,category_src,post_id,title,gate,bundled
output_법원 노동판례/근로기준/2019다204876_재직조건부 상여금의 통상임금 인정 사례.md,crawl,2019다204876,meta,prec,근로기준,folder,,재직조건부 상여금의 통상임금 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다210697_사용자에 대한 근로자의 손해배상책임 제한 사례.md,crawl,2019다210697,meta,prec,근로기준,folder,,사용자에 대한 근로자의 손해배상책임 제한 사례,verbatim,1
output_법원 노동판례/근로기준/2019다219472_공사현장 일용직 노동자의 노동가동연한은 만 65세.md,crawl,2019다219472,meta,prec,근로기준,folder,,공사현장 일용직 노동자의 노동가동연한은 만 65세,verbatim,1
output_법원 노동판례/근로기준/2019다221352_정수기 설치AS 담당 엔지니어의 근로자 지위 인정 사례.md,crawl,2019다221352,meta,prec,근로기준,folder,,정수기 설치AS 담당 엔지니어의 근로자 지위 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다238053_재직자 요건 정기상여금의 통상임금 인정 사례.md,crawl,2019다238053,meta,prec,근로기준,folder,,재직자 요건 정기상여금의 통상임금 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다246696_희망퇴직시 작성한 확약서의 효력 인정 사례.md,crawl,2019다246696,meta,prec,근로기준,folder,,희망퇴직시 작성한 확약서의 효력 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다258545_성희롱 및 사용자 손해배상책임 인정 사례.md,crawl,2019다258545,meta,prec,근로기준,folder,,성희롱 및 사용자 손해배상책임 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다260852_공무직과 공무원의 임금차별 부정 사례.md,crawl,2019다260852,meta,prec,근로기준,folder,,공무직과 공무원의 임금차별 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다262193_교육공무직 호봉제 임금과 공무원 임금의 차별 부정 사례.md,crawl,2019다262193,meta,prec,근로기준,folder,,교육공무직 호봉제 임금과 공무원 임금의 차별 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다266485_버스 운행 대기시간의 휴게시간 인정 사례.md,crawl,2019다266485,meta,prec,근로기준,folder,,버스 운행 대기시간의 휴게시간 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다267013_하청업체 근로자와 원청과의 묵시적 근로계약관계 인정 사례.md,crawl,2019다267013,meta,prec,근로기준,folder,,하청업체 근로자와 원청과의 묵시적 근로계약관계 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다273803_근로시간 인정 포괄임금제 부정 통상임금 인정.md,crawl,2019다273803,meta,prec,근로기준,folder,,근로시간 인정 포괄임금제 부정 통상임금 인정,verbatim,1
output_법원 노동판례/근로기준/2019다279283_연차휴가 사용촉진과 미사용 연차휴가 보상에 관한 법리.md,crawl,2019다279283,meta,prec,근로기준,folder,,연차휴가 사용촉진과 미사용 연차휴가 보상에 관한 법리,editorial,0
output_법원 노동판례/근로기준/2019다279344_근로자파견관계 인정 사례.md,crawl,2019다279344,meta,prec,근로기준,folder,,근로자파견관계 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019다282333_서울지하철 전적 근로자의 정년 판단 사례.md,crawl,2019다282333,meta,prec,근로기준,folder,,서울지하철 전적 근로자의 정년 판단 사례,editorial,0
output_법원 노동판례/근로기준/2019다293098_임금지급약정에 붙은 부관의 효력 판단 사례.md,crawl,2019다293098,meta,prec,근로기준,folder,,임금지급약정에 붙은 부관의 효력 판단 사례,verbatim,1
output_법원 노동판례/근로기준/2019다297083_불이익변경된 취업규칙보다 기존 근로계약 우선 적용 인정 사례.md,crawl,2019다297083,meta,prec,근로기준,folder,,불이익변경된 취업규칙보다 기존 근로계약 우선 적용 인정 사례,editorial,0
output_법원 노동판례/근로기준/2019다297496_부사장으로 호칭됐으나 근로자에 해당한다고 판단한 사례.md,crawl,2019다297496,meta,prec,근로기준,folder,,부사장으로 호칭됐으나 근로자에 해당한다고 판단한 사례,verbatim,1
output_법원 노동판례/근로기준/2019다299065_특별퇴직자 재채용 합의의 효력에 관한 법리.md,crawl,2019다299065,meta,prec,근로기준,folder,,특별퇴직자 재채용 합의의 효력에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2019다299645_교육공무직 임금체계에 관한 법리.md,crawl,2019다299645,meta,prec,근로기준,folder,,교육공무직 임금체계에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2019도10297_하역 및 배송 업무 종사자의 근로자 지위 인정 사례.md,crawl,2019도10297,meta,prec,근로기준,folder,,하역 및 배송 업무 종사자의 근로자 지위 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019도10818_파산 결정후 임금체불에 대한 책임주체 판단 사례.md,crawl,2019도10818,meta,prec,근로기준,folder,,파산 결정후 임금체불에 대한 책임주체 판단 사례,verbatim,1
output_법원 노동판례/근로기준/2019도12765_공직선거 운동원에 대한 최저임금법 적용 부정 사례.md,crawl,2019도12765,meta,prec,근로기준,folder,,공직선거 운동원에 대한 최저임금법 적용 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2019도12986_산업안전보건법 위반 여부 판단 사례.md,crawl,2019도12986,meta,prec,근로기준,folder,,산업안전보건법 위반 여부 판단 사례,verbatim,1
output_법원 노동판례/근로기준/2019도14416_위험방지조치의무 위반 인정 사례.md,crawl,2019도14416,meta,prec,근로기준,folder,,위험방지조치의무 위반 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019도15421_직장 상사의 강제추행 인정 사례.md,crawl,2019도15421,meta,prec,근로기준,folder,,직장 상사의 강제추행 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019도15994_회식 자리 강제추행 인정 사례.md,crawl,2019도15994,meta,prec,근로기준,folder,,회식 자리 강제추행 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019도17879_지방공무원 승진임용 관련 직권남용권리행사방해죄 무죄 사례.md,crawl,2019도17879,meta,prec,근로기준,folder,,지방공무원 승진임용 관련 직권남용권리행사방해죄 무죄 사례,verbatim,1
output_법원 노동판례/근로기준/2019도7446_입학생 선발 관련 교장 발언의 업무방해 해당 부정 사례.md,crawl,2019도7446,meta,prec,근로기준,folder,,입학생 선발 관련 교장 발언의 업무방해 해당 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2019도9872_업무상 위력에 의한 성추행 인정 사례.md,crawl,2019도9872,meta,prec,근로기준,folder,,업무상 위력에 의한 성추행 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019두38571_육아휴직 후 복직한 근로자 인사처분 정당성 인정 사례.md,crawl,2019두38571,meta,prec,근로기준,folder,,육아휴직 후 복직한 근로자 인사처분 정당성 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019두39314_운전용역도급계약자의 근로자 지위 인정 사례.md,crawl,2019두39314,meta,prec,근로기준,folder,,운전용역도급계약자의 근로자 지위 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2019두40260_구제명령 위반 지시 불이행에 대한 징계의 정당성에 관한 법리.md,crawl,2019두40260,meta,prec,근로기준,folder,,구제명령 위반 지시 불이행에 대한 징계의 정당성에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2019두44606_공무원연금 분할청구권에 관한 법리.md,crawl,2019두44606,meta,prec,근로기준,folder,,공무원연금 분할청구권에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2019두52386_부당해고 쟁송 중 당연퇴직 사유 발생해도 소의 이익 인정.md,crawl,2019두52386,meta,prec,근로기준,folder,,부당해고 쟁송 중 당연퇴직 사유 발생해도 소의 이익 인정,verbatim,1
output_법원 노동판례/근로기준/2019두53396_임금피크제 적용 경과조치로 인한 차별의 합리성 인정.md,crawl,2019두53396,meta,prec,근로기준,folder,,임금피크제 적용 경과조치로 인한 차별의 합리성 인정,verbatim,1
output_법원 노동판례/근로기준/2019두59349_본채용 거부 통보의 합리적 이유 부정 사례.md,crawl,2019두59349,meta,prec,근로기준,folder,,본채용 거부 통보의 합리적 이유 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2019두61137_개별 사업장의 사업종류 변경결정은 행정청의 처분에 해당.md,crawl,2019두61137,meta,prec,근로기준,folder,,개별 사업장의 사업종류 변경결정은 행정청의 처분에 해당,verbatim,1
output_법원 노동판례/근로기준/2020다204353_위탁업체 소속 방과후강사의 근로기준법상 근로자 지위 인정.md,crawl,2020다204353,meta,prec,근로기준,folder,,위탁업체 소속 방과후강사의 근로기준법상 근로자 지위 인정,verbatim,1
output_법원 노동판례/근로기준/2020다205837_근로시간 및 휴게시간 산정 등에 관한 법리.md,crawl,2020다205837,meta,prec,근로기준,folder,,근로시간 및 휴게시간 산정 등에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2020다207444_퇴직연금제도 설정 사업장에서의 퇴직급여 산정 방식.md,crawl,2020다207444,meta,prec,근로기준,folder,,퇴직연금제도 설정 사업장에서의 퇴직급여 산정 방식,verbatim,1
output_법원 노동판례/근로기준/2020다207833_백화점 위탁판매업자의 근로자 지위 부정 사례.md,crawl,2020다207833,meta,prec,근로기준,folder,,백화점 위탁판매업자의 근로자 지위 부정 사례,editorial,0
output_법원 노동판례/근로기준/2020다208409_채권추심원의 근로기준법상 근로자성 부정 사례.md,crawl,2020다208409,meta,prec,근로기준,folder,,채권추심원의 근로기준법상 근로자성 부정 사례,editorial,0
output_법원 노동판례/근로기준/2020다211184_백화점 위탁판매업자의 근로자 지위 부정 사례.md,crawl,2020다211184,meta,prec,근로기준,folder,,백화점 위탁판매업자의 근로자 지위 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2020다219454_실적평가급의 통상임금 여부 판단 사례.md,crawl,2020다219454,meta,prec,근로기준,folder,,실적평가급의 통상임금 여부 판단 사례,verbatim,1
output_법원 노동판례/근로기준/2020다219928_이사회 의결의 취업규칙 불이익변경 인정 사례.md,crawl,2020다219928,meta,prec,근로기준,folder,,이사회 의결의 취업규칙 불이익변경 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2020다221396_해고처분이 무효인 경우 임금 반환에 관한 법리.md,crawl,2020다221396,meta,prec,근로기준,folder,,해고처분이 무효인 경우 임금 반환에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2020다232136_취업규칙과 근로계약의 관계에 관한 법리.md,crawl,2020다232136,meta,prec,근로기준,folder,,취업규칙과 근로계약의 관계에 관한 법리,verbatim,1
output_법원 노동판례/근로기준/2020다237117_삼성화재 사고출동서비스 에이전트의 근로자 지위 부정 사례.md,crawl,2020다237117,meta,prec,근로기준,folder,,삼성화재 사고출동서비스 에이전트의 근로자 지위 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2020다242423_추가 법정수당 청구의 신의칙 위반 부정 사례.md,crawl,2020다242423,meta,prec,근로기준,folder,,추가 법정수당 청구의 신의칙 위반 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2020다242935_영업비밀 침해행위로 인한 손해배상 관련 사례.md,crawl,2020다242935,meta,prec,근로기준,folder,,영업비밀 침해행위로 인한 손해배상 관련 사례,verbatim,1
output_법원 노동판례/근로기준/2020다245552_대표이사 해임에 대한 손해배상청구 부정 사례.md,crawl,2020다245552,meta,prec,근로기준,folder,,대표이사 해임에 대한 손해배상청구 부정 사례,verbatim,1
output_법원 노동판례/근로기준/2020다245958_영업양도에 의한 포괄적 근로계약 인수의 효력 인정 사례.md,crawl,2020다245958,meta,prec,근로기준,folder,,영업양도에 의한 포괄적 근로계약 인수의 효력 인정 사례,verbatim,1
output_법원 노동판례/근로기준/2020다253744_중소기업은행 후선배치 전보처분의 정당성 인정 사례.md,crawl,2020다253744,meta,prec,근로기준,folder,,중소기업은행 후선배치 전보처분의 정당성 인정 사례,verbatim,1
